job_id,job_key,company_name,url,title,location,description,qualifications,working_condition,ai_summary,title_ja,description_ja,qualifications_ja,working_condition_ja
6986250,appier__6986250,appier,https://job-boards.greenhouse.io/appier/jobs/6986250,Machine Learning Engineer (Intern),"Taipei, Taiwan",,,,台北での機械学習エンジニアインターンシップの求人です。応募者は機械学習に関する知識やスキルを持っていることが求められます。具体的な仕事内容や勤務条件は記載されていません。,機械学習エンジニア（インターン）,私たちのチームでは、機械学習のプロジェクトに参加するインターンを募集しています。データ分析やモデルの開発を通じて、実践的な経験を積むことができます。,機械学習やデータサイエンスに関する基礎知識があること。プログラミング言語（Pythonなど）の経験が望ましい。,フルタイムまたはパートタイムのインターンシップ。リモート勤務も可能です。
6987027,appier__6987027,appier,https://job-boards.greenhouse.io/appier/jobs/6987027,"Senior Software Engineer, Machine Learning (AIXON)","Taipei, Taiwan",,,,求人情報は、台北での機械学習に関するシニアソフトウェアエンジニアのポジションです。応募者は、機械学習の経験とソフトウェア開発スキルを求められます。詳細な仕事内容や勤務条件は記載されていません。,シニアソフトウェアエンジニア（機械学習）,,,
6999346,appier__6999346,appier,https://job-boards.greenhouse.io/appier/jobs/6999346,"Account Manager, Advertising Solution - Taiwan","Taipei, Taiwan",,,,台湾・台北での広告ソリューションのアカウントマネージャーを募集しています。応募者は広告業界での経験が求められ、クライアントとの関係構築やプロジェクト管理が主な業務です。詳細な応募要件や勤務条件は記載されていませんが、興味のある方はぜひご確認ください。,アカウントマネージャー（広告ソリューション）,台湾における広告ソリューションのアカウントマネージャーとして、クライアントとの関係構築やプロジェクトの管理を行います。広告戦略の提案や実施を通じて、クライアントのビジネス成長をサポートします。,広告業界での経験があり、クライアントとのコミュニケーション能力が高い方。プロジェクト管理のスキルも求められます。,台湾を拠点に勤務。フルタイムのポジションで、柔軟な勤務時間が可能です。
7019766,appier__7019766,appier,https://job-boards.greenhouse.io/appier/jobs/7019766,"Senior Software Engineer, Data Backend EDP (Enterprise Data Platform)","Taipei, Taiwan; Tokyo, Japan",,,,求人は、台北または東京でのエンタープライズデータプラットフォームのデータバックエンドに関するシニアソフトウェアエンジニアを募集しています。応募者は、データ処理やバックエンド開発に関する経験が求められます。勤務地は台湾または日本で、リモート勤務の可能性もあります。,シニアソフトウェアエンジニア（データバックエンド）,エンタープライズデータプラットフォーム（EDP）のデータバックエンドに関する開発業務を担当します。,関連する分野での経験、プログラミングスキル、データベース管理の知識が求められます。,フルタイム勤務、リモートワークの可能性あり。
7033252,appier__7033252,appier,https://job-boards.greenhouse.io/appier/jobs/7033252,"Senior Software Engineer, Backend Development(Ad Cloud  Serving Services)","Taipei, Taiwan",,,,台北でのAd Cloud Serving Servicesのバックエンド開発を担当するシニアソフトウェアエンジニアを募集しています。応募者は関連する技術スキルと経験が求められます。詳細な仕事内容や勤務条件は記載されていません。,シニアソフトウェアエンジニア（バックエンド開発）,,,
7160226,appier__7160226,appier,https://job-boards.greenhouse.io/appier/jobs/7160226,"Senior Software Engineer, Backend Development (Ad Cloud Platform team)","Taipei, Taiwan",,,,台北での広告クラウドプラットフォームチームのバックエンド開発におけるシニアソフトウェアエンジニアを募集しています。応募者は、バックエンド開発の経験と関連スキルを持っていることが求められます。勤務条件や具体的な仕事内容は詳細に記載されていません。,シニアソフトウェアエンジニア（バックエンド開発）,Ad Cloud Platformチームでのバックエンド開発におけるシニアソフトウェアエンジニアを募集しています。チームと協力し、革新的な広告クラウドプラットフォームの構築に貢献していただきます。,バックエンド開発の経験が5年以上ある方。特に、JavaやPythonなどのプログラミング言語に精通していることが求められます。チームでの協働や問題解決能力が重要です。,フルタイム勤務。リモートワークの選択肢あり。
7189015,appier__7189015,appier,https://job-boards.greenhouse.io/appier/jobs/7189015,Senior DevOps Engineer,"Taipei, Taiwan",,,,台北でのSenior DevOps Engineerのポジションです。応募者はDevOpsの経験が求められ、チームでの協力や問題解決能力が重視されます。詳細な仕事内容や勤務条件は記載されていませんが、技術的なスキルが重要です。,シニアDevOpsエンジニア,私たちは、シニアDevOpsエンジニアを募集しています。このポジションでは、システムの自動化、デプロイメント、運用の最適化を担当していただきます。チームと協力し、効率的な開発プロセスを実現するための技術的なリーダーシップを発揮してください。,DevOpsの実務経験が5年以上ある方。CI/CDパイプラインの構築経験がある方。AWSやAzureなどのクラウドプラットフォームに関する知識がある方。Linux環境での運用経験がある方。優れたコミュニケーション能力を持つ方。,フルタイム、リモート勤務可。フレックスタイム制度あり。
7267131,appier__7267131,appier,https://job-boards.greenhouse.io/appier/jobs/7267131,"Senior Software Engineer, Backend Development (Playable Ads)","Taipei, Taiwan; Tokyo, Japan",,,,職種は「シニアソフトウェアエンジニア（バックエンド開発）」で、勤務地は台湾の台北または日本の東京です。応募者はバックエンド開発の経験が求められ、特にプレイ可能な広告に関連する技術に精通していることが望まれます。勤務条件や具体的な仕事内容は記載されていません。,シニアソフトウェアエンジニア（バックエンド開発）,Playable Adsのバックエンド開発におけるシニアソフトウェアエンジニアを募集しています。チームと協力し、革新的な広告体験を提供するためのシステムを設計・実装します。,バックエンド開発の経験が5年以上あり、特にスケーラブルなシステムの設計に関する知識がある方。プログラミング言語（例：Java、Pythonなど）に精通していることが求められます。,フルタイム勤務。リモートワークの選択肢あり。
7309790,appier__7309790,appier,https://job-boards.greenhouse.io/appier/jobs/7309790,"Sales Manager, Ad Sales",Hong Kong,,,,職種は広告営業のセールスマネージャーで、勤務地は香港です。応募要件や勤務条件の詳細は記載されていませんが、営業経験が求められる可能性があります。興味のある方は、具体的な条件を確認の上応募してください。,営業マネージャー（広告営業）,広告営業チームのリーダーとして、売上目標の達成に向けた戦略の策定と実行を担当します。クライアントとの関係構築や新規顧客の獲得を推進し、チームのパフォーマンスを最大化します。,営業経験が5年以上あり、広告業界での実績がある方。優れたコミュニケーション能力とリーダーシップを持ち、チームを効果的に指導できる方。,フルタイム勤務。勤務地は東京。
7382788,appier__7382788,appier,https://job-boards.greenhouse.io/appier/jobs/7382788,"Senior Software Engineer, C++ Backend Development (Ad Cloud Bidding)- Tokyo Relocation required","Tokyo, Japan",,,,東京でのC++バックエンド開発におけるシニアソフトウェアエンジニアを募集しています。応募者はリロケーションが必要で、関連する技術スキルと経験が求められます。勤務条件の詳細は求人情報に記載されています。,シニアソフトウェアエンジニア（C++バックエンド開発）,広告クラウド入札システムのバックエンド開発を担当します。高い技術力を活かし、チームと協力してプロジェクトを推進していきます。,C++の実務経験があり、バックエンド開発に関する知識を持っている方。チームでの協力やコミュニケーション能力が求められます。,東京への転居が必要です。
7382873,appier__7382873,appier,https://job-boards.greenhouse.io/appier/jobs/7382873,"Senior Software Engineer (Ad Cloud Bidding) - Tokyo,Japan","Tokyo, Japan",,,,東京でのSenior Software Engineer（Ad Cloud Bidding）ポジションの求人です。応募者はソフトウェア開発の経験が求められ、広告関連の技術に関する知識が必要です。勤務条件や具体的な仕事内容は記載されていませんが、技術力を活かせる環境です。,シニアソフトウェアエンジニア（広告クラウド入札）,,,
7436263,appier__7436263,appier,https://job-boards.greenhouse.io/appier/jobs/7436263,"Senior Software Engineer, C++ Backend Development(Ad Cloud Bidding)","Taipei, Taiwan",,,,求人は、台北でのC++バックエンド開発を担当するシニアソフトウェアエンジニアを募集しています。応募者は、広告クラウド入札に関連するプロジェクトに従事し、豊富なC++開発経験が求められます。勤務地は台湾台北で、具体的な勤務条件は記載されていません。,シニアソフトウェアエンジニア（C++バックエンド開発）,,,
7436303,appier__7436303,appier,https://job-boards.greenhouse.io/appier/jobs/7436303,"Sales Manager, Advertising Solutions 广告解决方案销售经理","Beijing, China",,,,広告ソリューションの営業マネージャーを北京で募集しています。応募者は営業経験が求められ、広告業界の知識があることが望ましいです。勤務条件や詳細は記載されていませんが、国際的な環境での業務となります。,営業マネージャー（広告ソリューション）,,,
7490258003,paidyinc__7490258003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7490258003,Partner Alliance Specialist,"Tokyo, Japan",,,,職種はパートナーアライアンススペシャリストで、勤務地は東京です。応募要件や具体的な仕事内容は記載されていませんが、パートナーシップの構築や管理に関わる役割が想定されます。勤務条件についての詳細も不明です。,パートナーアライアンススペシャリスト,パートナーシップの構築と管理を担当し、ビジネスの成長を促進します。パートナーとの関係を深め、戦略的なアライアンスを推進する役割です。,関連分野での経験があり、優れたコミュニケーション能力を持つ方。ビジネス戦略やマーケティングに関する知識があると尚良し。,フルタイム、リモート勤務可。
7493249,appier__7493249,appier,https://job-boards.greenhouse.io/appier/jobs/7493249,"Agentic AI Engineering Manager – Tokyo, Japan (Relocation Required)","Tokyo, Japan",,,,東京でのAgentic AI Engineering Managerの職を募集しています。応募者はリロケーションが必要で、AIエンジニアリングの経験が求められます。詳細な仕事内容や勤務条件は記載されていません。,エージェンティックAIエンジニアリングマネージャー,東京でのエージェンティックAIエンジニアリングマネージャーのポジションです。リロケーションが必要です。,関連する経験とスキルを持つ方を求めています。,詳細な勤務条件は面談時にお知らせします。
7495834,appier__7495834,appier,https://job-boards.greenhouse.io/appier/jobs/7495834,Data Analyst Intern,"Taipei, Taiwan",,,,台北でのデータアナリストインターンシップの募集です。応募者はデータ分析のスキルを持ち、チームでの協力が求められます。勤務条件や具体的な仕事内容は詳細未記載ですが、興味のある方は応募を検討してください。,データアナリストインターン,データアナリストインターンとして、データの収集、分析、レポート作成を行います。チームと協力し、ビジネスの意思決定をサポートするためのインサイトを提供します。,データ分析に関する基礎知識、ExcelやSQLの使用経験があることが望ましい。分析的思考力と問題解決能力を持っていること。,フルタイムまたはパートタイムのインターンシップ。リモート勤務の可能性あり。
7497826,appier__7497826,appier,https://job-boards.greenhouse.io/appier/jobs/7497826,Data Analyst / Senior Data Analyst (Enterprise Solution),"Taipei, Taiwan",,,,台北でのデータアナリストまたはシニアデータアナリストの求人です。応募者はデータ分析の経験が求められ、エンタープライズソリューションに関する知識が必要です。勤務条件や具体的な仕事内容は記載されていません。,データアナリスト / シニアデータアナリスト (エンタープライズソリューション),,,
7510874,appier__7510874,appier,https://job-boards.greenhouse.io/appier/jobs/7510874,"Sales Development Associate (Inside Sales, TW)","Taipei, Taiwan",,,,職種は台北でのインサイドセールスの営業開発アソシエイトです。応募要件や勤務条件の詳細は記載されていませんが、営業に興味がある方に適しています。勤務地は台湾の台北です。,営業開発担当（インサイドセールス）,営業開発担当は、潜在的な顧客との関係を築き、製品やサービスの提案を行います。リードの獲得やフォローアップを通じて、営業チームをサポートします。,営業経験がある方、コミュニケーション能力が高い方、チームでの協力ができる方を歓迎します。,フルタイム勤務、リモートワークの可能性あり。
7518842,appier__7518842,appier,https://job-boards.greenhouse.io/appier/jobs/7518842,Enterprise Partnerships Sales Manager (Tokyo-Japan),"Tokyo, Japan",,,,東京でのEnterprise Partnerships Sales Managerの求人です。応募者は企業間のパートナーシップを構築・管理する役割を担い、営業経験が求められます。具体的な仕事内容や応募要件は記載されていませんが、営業スキルが重要です。,エンタープライズパートナーシップ営業マネージャー,東京でのエンタープライズパートナーシップ営業マネージャーとして、企業との関係構築や営業戦略の策定を担当します。新規顧客の獲得や既存顧客との関係強化を図り、ビジネスの成長を促進します。,営業経験が5年以上あり、特にエンタープライズ向けの営業に精通していること。優れたコミュニケーション能力と交渉力を持ち、チームでの協力ができる方を求めています。,勤務地は東京で、フルタイムのポジションです。
7519766003,paidyinc__7519766003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7519766003,Risk Portfolio Insights Expert,"Tokyo, Japan",,,,職種はリスクポートフォリオインサイトエキスパートで、勤務地は東京です。具体的な仕事内容や応募要件は記載されていませんが、リスク管理に関する専門知識が求められる可能性があります。勤務条件についても詳細は不明です。,リスクポートフォリオインサイト専門家,リスクポートフォリオの分析と洞察を提供し、企業の意思決定をサポートします。,関連分野の学位または同等の経験、リスク管理に関する知識、分析能力。,フルタイム、リモート勤務可、柔軟な勤務時間。
7582643,appier__7582643,appier,https://job-boards.greenhouse.io/appier/jobs/7582643,(Senior) Sales Manager of Enterprise Solution,"Taipei, Taiwan",,,,求人情報は、台北でのエンタープライズソリューションのシニアセールスマネージャーを募集しています。応募者は、営業経験やリーダーシップスキルが求められます。具体的な仕事内容や勤務条件は記載されていません。,エンタープライズソリューション営業マネージャー（シニア）,,,
7589465003,paidyinc__7589465003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7589465003,Risk Engineer,"Tokyo, Japan",,,,リスクエンジニアの求人で、勤務地は東京です。応募要件や具体的な仕事内容は記載されていませんが、リスク管理に関連する業務が想定されます。勤務条件についての詳細も不明です。,リスクエンジニア,,,
7592302003,paidyinc__7592302003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7592302003,QA Engineer,"Tokyo, Japan",,,,東京でのQAエンジニアの求人です。応募者はソフトウェアの品質保証に関する経験が求められます。勤務条件や詳細な仕事内容は記載されていません。,QAエンジニア,私たちのチームでは、ソフトウェアの品質を保証するためのQAエンジニアを募集しています。テスト計画の策定や自動テストの実施、バグの報告などを行い、製品の品質向上に貢献していただきます。,ソフトウェアテストの経験がある方。自動化ツール（例：Selenium）を使用した経験がある方。問題解決能力が高く、チームでの協力ができる方。,フルタイム勤務。リモートワークの選択肢あり。
7609493,appier__7609493,appier,https://job-boards.greenhouse.io/appier/jobs/7609493,"Customer Success Manager, Vietnam","Hồ Chí Minh, Vietnam",,,,職種はベトナム・ホーチミンでのカスタマーサクセスマネージャーです。応募要件や勤務条件の詳細は記載されていませんが、顧客の成功を支援する役割です。興味のある方は、具体的な要件を確認することをお勧めします。,カスタマーサクセスマネージャー（ベトナム）,,,
7632802003,paidyinc__7632802003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7632802003,Global Strategic Accounts Sales Manager,"Tokyo, Japan",,,,職種はグローバル戦略アカウント営業マネージャーで、勤務地は東京です。応募要件や勤務条件の詳細は記載されていませんが、戦略的な営業スキルが求められるポジションです。国際的なビジネス環境での経験がある方に適しています。,グローバル戦略アカウント営業マネージャー,当社のグローバル戦略アカウント営業マネージャーとして、主要顧客との関係構築や戦略的な営業活動を行っていただきます。市場のニーズを把握し、ビジネスの成長を促進するための戦略を策定します。,営業経験が5年以上あり、特にB2B営業の経験がある方。優れたコミュニケーション能力と交渉スキルを持ち、チームでの協力ができる方。英語力が必要です。,フルタイム勤務。リモートワークの可能性あり。
7653403003,paidyinc__7653403003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7653403003,[Contract] Merchant Support & Relationship Management,"Tokyo, Japan",,,,職種は契約社員の「マーチャントサポート＆リレーションシップマネジメント」で、勤務地は東京です。具体的な仕事内容や応募要件は記載されていませんが、商業関係のサポートや関係構築が求められるポジションです。勤務条件についての詳細も不明です。,契約社員：マーチャントサポート・リレーションシップマネジメント,,,
7679769003,paidyinc__7679769003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7679769003,Senior Risk Data Scientist,"Tokyo, Japan",,,,東京でのシニアリスクデータサイエンティストの求人です。リスク分析やデータ解析の経験が求められ、応募者は高度な統計スキルとプログラミング能力が必要です。勤務条件や詳細は記載されていませんが、データサイエンスに興味がある方に適しています。,シニアリスクデータサイエンティスト,,,
7695947003,paidyinc__7695947003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7695947003,Data Scientist,"Tokyo, Japan",,,,東京でデータサイエンティストを募集しています。応募者はデータ分析や機械学習の経験が求められます。勤務条件や詳細は求人情報に記載されています。,データサイエンティスト,データの分析やモデルの構築を通じて、ビジネスの意思決定をサポートします。データの収集、前処理、分析、可視化を行い、洞察を提供します。,データ分析や統計学の知識、PythonやRなどのプログラミングスキル、機械学習の経験が求められます。問題解決能力とコミュニケーション能力も重要です。,フルタイム勤務。リモートワークの選択肢あり。
7702500003,paidyinc__7702500003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7702500003,Senior Data Engineer,"Tokyo, Japan",,,,東京でのシニアデータエンジニアの求人です。データ処理や分析の経験が求められ、関連する技術スキルが必要です。詳細な勤務条件は記載されていませんが、応募者には高い専門性が期待されます。,シニアデータエンジニア,私たちのチームでは、データの収集、処理、分析を行い、ビジネスの意思決定をサポートするシニアデータエンジニアを募集しています。データパイプラインの設計と実装、データベースの管理、データの品質向上に貢献していただきます。,データエンジニアリングまたは関連分野での経験が5年以上、SQLやPythonのスキル、データベース管理システム（例：MySQL、PostgreSQL）の知識、データパイプラインの構築経験が求められます。,フルタイム、リモート勤務可、フレックスタイム制度あり。
7712796003,paidyinc__7712796003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7712796003,Technical Program Manager,"Tokyo, Japan",,,,職種はテクニカルプログラムマネージャーで、勤務地は東京です。応募要件や勤務条件の詳細は記載されていませんが、技術的なプロジェクト管理に関する経験が求められる可能性があります。興味のある方は、具体的な要件を確認の上応募してください。,テクニカルプログラムマネージャー,テクニカルプログラムマネージャーは、プロジェクトの計画、実行、監視を担当し、チームとクライアントとのコミュニケーションを円滑に進めます。技術的な知識を活かし、プロジェクトの成功に向けた戦略を立てます。,関連分野での学位または同等の経験、プロジェクト管理の経験、優れたコミュニケーション能力、技術的なバックグラウンドが求められます。,フルタイム勤務、リモートワークの可能性あり。
7731002,appier__7731002,appier,https://job-boards.greenhouse.io/appier/jobs/7731002,"Senior Software Engineer, Backend Development (REC)","Taipei, Taiwan",,,,"【職種名】シニアソフトウェアエンジニア（バックエンド開発）  
【勤務地】台湾・台北  
【応募要件】バックエンド開発の経験があり、チームでの協力ができる方を求めています。",シニアソフトウェアエンジニア（バックエンド開発）,,,
7756948,appier__7756948,appier,https://job-boards.greenhouse.io/appier/jobs/7756948,"Sales Manager, Advertising Solutions","Seoul, South Korea",,,,求人情報は、ソウルでの広告ソリューションの営業マネージャーを募集しています。応募者は営業経験と広告業界の知識が求められます。勤務条件の詳細は記載されていませんが、国際的な環境での仕事となります。,営業マネージャー（広告ソリューション）,広告ソリューションの営業チームをリードし、クライアントとの関係構築や新規ビジネスの開拓を行います。市場のトレンドを分析し、戦略を策定して実行します。,営業経験が5年以上あり、広告業界での知識がある方。優れたコミュニケーション能力とリーダーシップを持ち、チームを効果的に指導できる方。,フルタイム、リモート勤務可。給与は経験に応じて決定します。
7757008,appier__7757008,appier,https://job-boards.greenhouse.io/appier/jobs/7757008,"Sales Manager, Advertising Solutions, Türkiye","Istanbul, Türkiye",,,,イスタンブールで広告ソリューションの営業マネージャーを募集しています。応募者は営業経験が求められ、広告業界での知識があることが望ましいです。勤務条件や詳細は求人情報に記載されています。,営業マネージャー（広告ソリューション）,,,
7830101,appier__7830101,appier,https://job-boards.greenhouse.io/appier/jobs/7830101,Senior Frontend Development Engineer (Enterprise Solutions),"Taipei, Taiwan",,,,台北でのエンタープライズソリューション向けのシニアフロントエンド開発エンジニアを募集しています。応募者はフロントエンド開発の経験が求められ、チームでの協働能力が重視されます。勤務条件や詳細は求人情報に記載されています。,シニアフロントエンド開発エンジニア（エンタープライズソリューション）,,,
7844964,appier__7844964,appier,https://job-boards.greenhouse.io/appier/jobs/7844964,Compliance Policy Intern,"Taipei, Taiwan",,,,職種はコンプライアンスポリシーインターンで、勤務地は台湾の台北です。応募要件や勤務条件の詳細は記載されていませんが、コンプライアンス関連の業務に興味がある方に適しています。,コンプライアンスポリシーインターン,当社のコンプライアンスポリシーの策定と実施をサポートするインターンを募集しています。法令遵守やリスク管理に関する知識を活かし、実務経験を積むチャンスです。,法学部または関連分野の学生、またはそれに準ずる知識を持つ方。コミュニケーション能力が高く、チームでの協力ができる方を歓迎します。,勤務時間は柔軟で、週に数日からの勤務が可能です。リモートワークも相談に応じます。
7896705,appier__7896705,appier,https://job-boards.greenhouse.io/appier/jobs/7896705,財務會計工讀生 (Part-time),"Taipei, Taiwan",,,,財務會計工讀生のパートタイム職を台北で募集しています。応募要件や勤務条件の詳細は記載されていませんが、財務や会計に興味がある方に適しています。柔軟な勤務時間が可能なため、学生や副業希望者にもおすすめです。,財務会計アルバイト,,,
7906171,appier__7906171,appier,https://job-boards.greenhouse.io/appier/jobs/7906171,Market Research Intern - Legal team 法務調查實習生,"Taipei, Taiwan",,,,台北での法務調査実習生のポジションです。応募者は市場調査に関する業務を担当し、法務チームのサポートを行います。具体的な応募要件や勤務条件は記載されていません。,法務チーム インターン,,,
7912209,appier__7912209,appier,https://job-boards.greenhouse.io/appier/jobs/7912209,"Sales Manager, Advertising Solutions, EMEA","Amsterdam, North Holland, Netherlands; Berlin; London, UK",,,,求人情報は、EMEA地域の広告ソリューションを担当するセールスマネージャーを募集しています。勤務地はアムステルダム、ベルリン、ロンドンのいずれかです。応募要件や勤務条件の詳細は記載されていません。,営業マネージャー（広告ソリューション）,EMEA地域における広告ソリューションの営業を担当します。顧客との関係構築や新規ビジネスの開拓を行い、売上の向上を目指します。,営業経験があり、広告業界に関する知識がある方。優れたコミュニケーション能力と交渉スキルを持ち、チームでの協力ができる方。,フルタイム勤務。勤務地はEMEA地域内のオフィスまたはリモート勤務の可能性があります。
